iteration,Router,CacheOccupancy,CacheOccupancyPct,CMBA,Latency_ms,CHR
48,Router27,0,0.0,10.05479,96.992481,0.571597
48,Router28,1,6.6667,6.780091,185.901157,0.923535
48,Router29,0,0.0,6.230661,140.98176,0.340273
48,Router30,1,6.6667,9.787356,70.028996,0.050235
48,Router31,0,0.0,8.616207,123.153092,0.20738
48,Router32,0,0.0,9.657724,183.350172,0.526665
49,Router1,1,6.6667,5.440087,208.429795,0.897714
49,Router2,1,6.6667,1.829786,27.072368,0.773972
49,Router3,0,0.0,1.39721,239.847266,0.254912
49,Router4,0,0.0,0.38174,267.592638,0.477177
49,Router5,0,0.0,7.715106,258.363997,0.881004
49,Router6,0,0.0,8.434954,195.964382,0.325047
49,Router7,0,0.0,0.697084,278.558745,0.925669
49,Router8,0,0.0,8.804656,178.230661,0.2366
49,Router9,0,0.0,4.442855,3.281969,0.661934
49,Router10,1,6.6667,5.785779,114.365428,0.185944
49,Router11,0,0.0,0.471725,191.370384,0.311559
49,Router12,0,0.0,6.096688,12.55008,0.958136
49,Router13,0,0.0,5.894509,193.743943,0.383359
49,Router14,1,6.6667,8.502195,124.465722,0.408188
49,Router15,1,6.6667,4.883069,251.654699,0.484669
49,Router16,0,0.0,6.927733,10.635891,0.400049
49,Router17,1,6.6667,0.990801,91.911738,0.605576
49,Router18,0,0.0,7.886737,187.951221,0.857412
49,Router19,0,0.0,6.233214,241.027513,0.286445
49,Router20,0,0.0,5.579905,206.059,0.198587
49,Router21,0,0.0,1.558353,127.881633,0.308579
49,Router22,0,0.0,1.773415,276.097872,0.026829
49,Router23,1,6.6667,0.452048,31.250636,0.900252
49,Router24,1,6.6667,6.04349,53.955981,0.316326
49,Router25,0,0.0,5.276173,119.87402,0.151405
49,Router26,0,0.0,0.43396,33.219713,0.957729
49,Router27,0,0.0,8.846576,87.796484,0.37232
49,Router28,0,0.0,7.224971,271.122285,0.833607
49,Router29,1,6.6667,7.712722,120.573818,0.768393
49,Router30,0,0.0,2.344588,236.802762,0.218354
49,Router31,0,0.0,1.708367,80.619486,0.628506
49,Router32,0,0.0,1.821416,176.294271,0.712877
50,Router1,0,0.0,8.725826,267.632091,0.314727
50,Router2,1,6.6667,8.344805,251.958639,0.331866
50,Router3,0,0.0,1.466616,250.571772,0.155033
50,Router4,0,0.0,1.202914,172.149924,0.16676
50,Router5,0,0.0,1.253417,47.91961,0.300144
50,Router6,0,0.0,7.555385,80.193555,0.432246
50,Router7,0,0.0,5.142973,223.3508,0.35067
50,Router8,0,0.0,6.215067,237.965224,0.507479
50,Router9,0,0.0,7.850817,303.939599,0.139566
50,Router10,0,0.0,7.524657,66.955793,0.373332
50,Router11,1,6.6667,9.17802,274.770457,0.673144
50,Router12,1,6.6667,8.501599,57.042037,0.769052
50,Router13,0,0.0,2.333056,160.661709,0.172134
50,Router14,0,0.0,6.140743,88.414519,0.111455
50,Router15,1,6.6667,3.884294,8.373442,0.85891
50,Router16,0,0.0,6.444359,123.709406,0.592319
50,Router17,0,0.0,8.049172,203.381596,0.857581
50,Router18,0,0.0,4.257069,9.765597,0.71647
50,Router19,0,0.0,8.002564,174.675082,0.010998
50,Router20,1,6.6667,4.285774,179.90314,0.884593
50,Router21,0,0.0,5.327486,49.79048,0.904177
50,Router22,0,0.0,6.897895,211.383456,0.890819
50,Router23,0,0.0,4.061549,262.926361,0.787739
50,Router24,0,0.0,1.245445,98.950137,0.585955
50,Router25,1,6.6667,4.71038,181.332039,0.636429
50,Router26,0,0.0,6.781863,155.236283,0.661647
50,Router27,1,6.6667,3.718341,5.536304,0.614639
50,Router28,0,0.0,0.283073,28.082474,0.433239
50,Router29,1,6.6667,1.743773,198.724156,0.977788
50,Router30,0,0.0,8.515062,216.403174,0.229516
50,Router31,1,6.6667,7.526302,272.337957,0.710024
50,Router32,0,0.0,4.447929,202.661114,0.200277
